Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Single,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
36.0,1,21.0,3,5.0,4.0,3.0,1,5,1,2.0,22421.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
24.982360004992728,1,20.45942801148328,3,5.0,3.498236000499273,4.992944001997092,0,3,0,1.996472000998546,21233.031751991013,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
19.593325930001416,1,13.339933370012751,2,4.0,4.186651860002834,2.0,0,3,0,0.5933259300014169,17585.35973348005,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False
27.1409399364633,3,11.422819809389907,3,4.953020021178899,3.046979978821101,3.1879199152844033,0,1,0,1.046979978821101,24503.04026133427,True,True,False,True,True,True,False,False,False,False,True,False,True,False,False
52.0450794334641,3,22.8380957509808,3,3.4774602832679467,4.045079433464107,6.045079433464107,1,3,0,1.5225397167320533,25460.413967364966,True,True,True,False,True,True,False,True,False,True,True,False,True,True,False
48.657352438409816,1,35.780882520530064,3,4.219117479469938,4.219117479469938,3.6573524384098155,1,3,0,1.0,30308.97810792741,True,False,True,True,True,False,False,True,False,True,False,False,False,True,False
40.179269587545974,1,10.0,3,4.4589634793772985,4.082073041245403,5.164146082490806,1,4,0,1.4589634793772985,21346.93305046381,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False
41.56428816799129,3,29.403062977136635,4,4.758162213718018,3.0,4.161225190854655,1,3,0,2.0,25059.370414122266,True,False,True,True,True,True,False,False,False,False,True,False,True,False,False
32.99362301262011,3,27.710758872702268,3,4.823904528669406,4.823904528669406,3.7043818853223787,0,2,0,1.3521909426611893,26010.125899630726,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
35.786042961311765,3,28.865031071482314,2,3.786042961311763,3.4279140773764736,2.5720859226235264,1,4,0,1.0,24510.47009052063,True,True,True,False,True,True,False,True,False,False,True,False,True,True,False
30.03908870327125,2,7.3257391939270935,3,4.9869704322429165,3.0,6.947881728971665,1,2,0,1.9869704322429163,21477.934852161216,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
29.971619901208467,2,18.170280592749208,2,4.0,4.971619901208466,2.0567601975830687,0,4,0,0.0,17032.92904975302,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
19.0,1,10.0,3,4.0,3.0,3.0,0,4,0,1.0,20098.0,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False
36.98183910264434,2,21.44608431633025,3,3.0,4.267877393157044,1.7321226068429558,0,3,0,1.0,18129.82065906003,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False
23.195369508067625,1,9.0,3,5.0,3.7100821129039163,2.644958943548042,0,3,0,1.0,21240.934876830644,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False
29.79324462891029,2,15.983111572275728,3,4.698311157227573,5.0,4.206755371089709,0,5,1,1.0,20713.715199584953,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
21.58082370523988,1,12.39520592630997,2,3.6047940736900297,3.0,2.0,1,2,0,0.0,17910.1917629476,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
48.09420640800435,3,12.81158718399131,2,3.0471032040021724,3.0,2.9528967959978276,1,4,1,1.0,17656.31888971206,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
28.06589463714793,1,13.625999052905339,2,3.032947318573965,5.0,4.06589463714793,0,2,0,1.967052681426035,21674.72484100863,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False
35.0,3,12.857649793525253,3,4.785587551618686,3.0,4.82161867257197,0,3,0,2.0,23149.93148631277,True,False,True,True,True,False,False,True,False,True,True,True,False,True,False
28.749337123909584,1,21.39644096974955,2,3.0,3.291556187318264,1.854221906340868,1,4,1,0.14577809365913197,17395.45778093659,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
36.319267125092395,1,16.226910958302533,3,5.2269109583025335,3.0,2.0,0,2,0,1.773089041697466,22070.53821916605,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
27.549999685858946,2,21.66000087959495,3,4.690000062828211,4.0,2.6900000628282106,0,2,0,1.0,21093.789999434546,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
23.464079657802213,3,12.336916064725436,2,3.4640796578022117,3.767960171098894,2.0,1,4,1,1.0,16198.635817965383,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
25.41765349607166,1,20.957050455106838,3,5.541765349607166,4.541765349607166,3.0,1,2,0,2.0,20797.916469300784,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False
26.623813912627124,2,15.781348840614406,2,3.781348840614406,4.562697681228812,2.781348840614406,0,4,1,0.7813488406144062,20455.318232755635,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False
39.23899329162753,1,8.0,3,3.0796644305425094,4.960167784728745,2.0398322152712547,1,1,0,0.07966443054250916,32123.119496645813,True,False,True,True,False,False,True,False,False,True,True,True,False,False,True
34.0,3,25.0,3,1.7635790688665725,3.0,1.0,1,1,0,1.5271581377331451,20304.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
41.18544632959586,2,9.02710220974282,3,4.85520698501837,3.0,6.27603492509185,0,1,1,1.85520698501837,29272.955077546783,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False
29.793871387658967,3,6.793871387658967,2,4.0,3.0,4.6183858370231,0,2,0,1.0,17794.04596459256,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False
41.152145184105116,3,27.53111746263189,2,1.6583686766314965,3.8354078308421258,4.341631323368503,0,3,1,0.1645921691578741,28151.53522035727,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False
34.64673742598975,1,16.78442085800342,3,5.7844208580034175,3.431158283993165,2.0,0,4,0,1.0,22085.784420858003,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
51.37698554192628,2,27.4602891614744,3,5.37698554192628,4.24602891614744,5.24602891614744,0,3,0,1.0,29455.09494944704,True,False,True,True,True,False,False,True,False,True,True,False,False,True,False
23.480096978792787,2,21.175873927569373,2,4.448009697879279,4.448009697879279,2.0,1,1,0,1.0,17120.103980604243,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False
26.952468780103054,1,24.976234390051527,3,4.0,3.8047531219896946,3.1952468780103054,0,2,0,1.8047531219896948,20893.46691258429,True,False,True,False,True,True,False,False,False,False,False,True,True,False,False
38.78296448122926,1,17.092113468379914,3,3.861829797430131,3.0,7.0,0,3,1,2.907886531620087,28724.572241240112,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False
36.494969329374214,2,19.64649363523923,3,3.80807928235583,4.80807928235583,2.0,1,3,0,0.8080792823558299,26891.828201964858,True,False,True,True,True,True,False,True,False,True,True,False,True,True,False
32.93267125570586,1,11.754783131656836,2,3.1778881240490233,3.1778881240490233,2.0,0,3,0,0.0,17586.95676936454,True,False,True,True,True,True,False,False,False,True,False,True,True,False,False
43.39721468014993,3,30.426581914392806,3,2.5440508513643167,3.0,3.970632765757122,1,3,1,1.485316382878561,21388.250378508936,True,False,True,True,True,True,False,False,False,False,True,False,True,False,False
28.875868406660935,3,11.616550879111875,2,4.616550879111875,3.1917245604440625,2.8082754395559375,0,3,0,1.6165508791118752,24409.154454450247,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
29.030568625253558,1,26.431220593179493,3,6.0,3.0,2.7461789218433053,0,3,1,2.7461789218433053,21020.792031859724,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False
42.80450328902001,2,13.787733046244623,3,3.491614878612306,3.754192560693847,5.016770242775388,0,1,0,2.245807439306153,22337.10589929478,True,False,True,False,True,False,False,True,False,True,True,True,False,True,False
29.222115187698016,1,27.37512041383973,2,5.0,3.805528796924504,2.0,0,2,1,0.5972356015377481,17298.63870157847,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False
35.26249958304344,1,31.894642797577635,3,4.105357202422366,3.8946427975776343,3.421428809689462,1,2,0,1.0,20700.632143214534,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False
30.99822887425117,2,18.99557218562792,3,4.999557218562792,5.0,3.0017711257488315,0,5,1,1.0,20711.003985032934,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
34.46542258395162,1,22.887552130222588,4,4.0,3.0,3.0,0,3,0,2.80276619328387,21285.731811222766,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False
32.76954380286714,3,23.308122728942315,2,2.307614049283216,3.307614049283216,1.9228421478496467,0,2,0,1.6923859507167844,20307.383754542116,True,True,False,True,True,True,False,False,False,False,True,False,True,False,False
33.99008637606748,1,20.91077738460734,3,3.980172752134964,3.0,6.980172752134964,1,1,0,2.0,21113.96034550427,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False
26.0,1,11.0,2,4.0,3.0,2.0,1,1,0,1.0,17366.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
30.537273672861016,1,32.0,3,5.494675189591283,3.505324810408717,4.51597443122615,0,3,1,1.4946751895912833,20981.106496208173,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False
44.0,2,13.821916530623206,3,3.0,3.0,3.025440495625256,0,3,0,1.0,22978.0,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False
31.147605277793165,2,12.518450659724145,3,5.518450659724146,3.0,2.4815493402758544,0,3,0,2.0,21036.223240104136,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
20.0,1,16.0,2,3.0,3.0,2.0,1,5,0,0.6354436456595226,16009.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
20.0,3,7.0,4,6.0,5.0,2.0,0,3,1,1.909278297765069,21003.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
29.130471793366265,2,32.673820516584335,2,3.0978538450246997,3.065235896683133,2.0326179483415663,0,3,0,0.032617948341566505,22637.630046169656,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False
31.8845941431682,1,8.557979067229269,3,2.1154058568317975,3.9422970715841013,3.0,0,3,0,2.8845941431682025,26135.13666518427,True,False,True,True,False,False,False,True,False,True,True,False,False,True,False
32.444365349241515,2,19.22040303255483,3,4.555634650758486,3.0,2.4443653492415143,0,5,0,1.5556346507584857,21467.443653492413,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
39.755479392194836,3,17.0,3,4.724452060780517,4.724452060780517,3.377739696097417,0,3,0,1.5510958784389668,25832.620546628288,True,False,True,True,True,False,False,True,False,True,False,False,False,True,False
25.488158249483973,1,12.488158249483975,3,5.0,4.244079124741988,2.0,1,3,0,1.6220395623709938,21544.684870372163,True,False,True,True,True,False,False,True,False,True,False,True,False,True,False
34.0,1,17.0,3,6.0,3.0,2.0,0,5,0,1.0,22086.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
28.205152403853013,3,21.523091442311806,3,2.1589695192293976,3.0,1.7726463461529318,0,2,0,0.7726463461529318,20298.205152403854,True,False,False,True,True,True,False,False,False,False,True,True,True,False,False
36.312253795149644,1,25.0,3,3.27847623768646,4.1476825082090265,2.4261587458954867,0,1,0,2.0,21065.85231749179,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
41.41560389590734,1,13.337584416370659,3,4.584396104092664,3.4156038959073354,3.0,0,3,1,2.1687922081853293,27880.472616831816,True,False,False,True,True,True,False,False,False,False,True,True,True,False,False
31.236358338609296,2,6.610913329112563,2,4.847271667721859,4.152728332278141,6.236358338609297,0,3,0,1.3054566645562813,21741.872774952517,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False
32.90223640346224,2,10.759744737679714,3,4.902236403462238,3.902236403462238,2.2932907896132857,0,1,1,1.0,28576.885621487367,True,False,True,True,True,True,False,True,False,False,True,False,True,True,False
37.73586632676844,1,23.36793316338422,3,2.12264438779474,4.75471122441052,3.49057755117896,0,1,1,1.12264438779474,21422.962310204715,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
45.10251104528297,1,21.666839102830348,3,4.0256277613207425,3.0256277613207425,2.9743722386792575,0,2,0,1.9743722386792575,26653.949779094342,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False
51.61473140803419,1,14.779846518876678,3,5.972480814859585,3.0,4.082557555421246,0,1,0,2.0,29326.871713409244,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False
30.320367675708937,2,26.31577172934721,3,4.519448486436593,4.839816162145531,3.0,0,3,0,1.320367675708938,26031.62022216399,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
35.0,1,13.0,3,4.0,5.0,4.0,0,3,0,1.2482278269609068,21638.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
26.228694409400365,3,11.771305590599635,3,5.0,3.0,3.0,1,2,0,2.0,24441.21033038963,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
33.519521027262805,1,13.087359813224944,3,4.956320093387528,3.087359813224945,2.0436799066124722,1,4,0,0.0873598132249449,21074.087359813224,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False
44.0,1,18.925509004780764,3,3.0,3.0,2.2963558564598907,0,3,0,1.0,22978.0,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False
29.038649781401723,1,25.961350218598277,3,4.679549927133908,3.0,3.0,0,3,0,1.3204500728660915,21063.154599125606,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False
34.0,3,25.0,3,1.7751097831840874,3.0,1.0,1,1,0,1.550219566368175,20304.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
36.68619351225925,2,14.862761297548149,3,4.0,4.431380648774074,3.431380648774075,0,4,0,1.4313806487740748,23353.66694205832,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
28.314959381667414,1,8.876639587778275,2,3.0,3.0,1.5616802061108621,1,3,1,0.5616802061108621,17287.246720824445,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False
18.0,2,12.31002607390086,3,3.0,3.563324642033047,2.0,0,4,1,0.0,16889.35355930714,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
